Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band9,Band10,Band11,sunelevation,ReflectanceBand1,ReflectanceBand2,ReflectanceBand3,ReflectanceBand4,ReflectanceBand5,ReflectanceBand6,ReflectanceBand7,ReflectanceBand9,ReflectanceBand10,ReflectanceBand11,CorrectiveBand1,CorrectiveBand2,CorrectiveBand3,CorrectiveBand4,CorrectiveBand5,CorrectiveBand6,CorrectiveBand7,CorrectiveBand9,CorrectiveBand10,CorrectiveBand11,NDVI,SAVI,EVI,Soiltype
10437,9851,9587,9764,14427,12986,10948,5069,29618,28218,31.14497438,0.10874,0.09702,0.18854,0.18854,0.15972,0.11896,0.00138,0.49236,0.46436,0.49236,-0.406278409,-0.362489711,-0.70443012,-0.70443012,-0.59675177,-0.444462751,-0.005156007,-1.839573638,-1.734959002,-1.839573638,-0.052566301,-0.078849451,-1.95E-09,Silty Clay Loam
10597,10048,9747,9567,12072,11311,9745,5030,28767,26285,42.51401151,0.11194,0.10096,0.14144,0.14144,0.12622,0.0949,0.0006,0.47534,0.4257,0.47534,-0.112530744,-0.101492799,-0.142186425,-0.142186425,-0.126886104,-0.095400818,-0.000603166,-0.477848524,-0.427946557,-0.477848524,-0.032545011,-0.048817517,-1.39E-09,Clay Loam
11412,11121,11367,11949,14550,15461,14349,5072,31700,28594,42.51401151,0.12824,0.12242,0.191,0.191,0.20922,0.18698,0.00144,0.534,0.47188,0.534,-0.128916764,-0.12306605,-0.192007969,-0.192007969,-0.210324122,-0.187966754,-0.001447599,-0.536818091,-0.474370264,-0.536818091,0.030355536,0.045533304,9.10E-10,Loamy Sand
10229,9595,9247,8982,14581,11474,9557,5030,26644,24003,41.33388055,0.10458,0.0919,0.19162,0.19162,0.12948,0.09114,0.0006,0.43288,0.38006,0.43288,-0.220900487,-0.19411699,-0.404751877,-0.404751877,-0.273495841,-0.19251167,-0.001267358,-0.914356501,-0.802786758,-0.914356501,-0.119247745,-0.178871618,-4.84E-09,Silt Loam
9692,8945,8144,7616,12713,9876,7582,5023,25924,23631,34.98689787,0.09384,0.0789,0.15426,0.15426,0.09752,0.05164,0.00046,0.41848,0.37262,0.41848,-0.225411135,-0.189524068,-0.370544776,-0.370544776,-0.234250788,-0.124043383,-0.001104957,-1.005222208,-0.895062844,-1.005222208,-0.125592102,-0.188388154,-6.31E-09,Loam
10104,9352,8823,8381,14258,10777,8346,5048,29553,27040,44.71666948,0.10208,0.08704,0.18516,0.18516,0.11554,0.06692,0.00096,0.49106,0.4408,0.49106,0.152330608,0.129886913,0.276308144,0.276308144,0.172416521,0.099862503,0.001432576,0.732792597,0.657791261,0.732792597,-0.139045337,-0.208568005,-6.05E-09,Sandy Clay Loam
10137,9433,8808,8357,12765,11442,9343,5049,30592,27950,45.90434748,0.10274,0.08866,0.1553,0.1553,0.12884,0.08686,0.00098,0.51184,0.459,0.51184,0.109421032,0.09442543,0.165398931,0.165398931,0.137218276,0.092508378,0.001043728,0.545124205,0.488848097,0.545124205,-0.054653613,-0.081980419,-2.40E-09,Silt Loam
10204,9498,9096,8994,13993,11971,9719,5055,29914,27385,45.90434748,0.10408,0.08996,0.17986,0.17986,0.13942,0.09438,0.0011,0.49828,0.4477,0.49828,0.11084817,0.095809967,0.191556032,0.191556032,0.148486278,0.100517393,0.001171531,0.530682418,0.476813275,0.530682418,-0.077877061,-0.116815591,-3.18E-09,Silty Clay
10166,9610,8890,8758,10853,10636,9247,5038,24236,22467,37.28082471,0.10332,0.0922,0.11706,0.11706,0.11272,0.08494,0.00076,0.38472,0.34934,0.38472,-0.254360054,-0.226984098,-0.288186101,-0.288186101,-0.2775016,-0.209110947,-0.001871019,-0.947129308,-0.860028469,-0.947129308,-0.01009819,-0.015147285,-4.89E-10,Loam
10626,9972,9473,9217,14797,12102,10183,5045,25575,23099,41.33388055,0.11252,0.09944,0.19594,0.19594,0.14204,0.10366,0.0009,0.4115,0.36198,0.4115,-0.237671857,-0.210043454,-0.413876855,-0.413876855,-0.300025867,-0.218957205,-0.001901037,-0.869196313,-0.764597039,-0.869196313,-0.100189598,-0.150284397,-3.77E-09,Loam
10247,9634,8773,8398,10073,8063,6822,5019,0,0,31.34267194,0.10494,0.09268,0.10146,0.10146,0.06126,0.03644,0.00038,-0.1,-0.1,-0.1,-1.433820131,-1.26630884,-1.386272065,-1.386272065,-0.837009922,-0.49788837,-0.00519203,1.366323738,1.366323738,1.366323738,-0.11082929,-0.166243935,-6.42E-09,Loamy Sand
10652,10073,9485,9645,12426,12497,10816,5050,28763,25623,30.50603499,0.11304,0.10146,0.14852,0.14852,0.14994,0.11632,0.001,0.47526,0.41246,0.47526,-0.143190622,-0.128521944,-0.188134034,-0.188134034,-0.189932784,-0.147345481,-0.001266725,-0.602023843,-0.522473497,-0.602023843,0.002848774,0.004273161,1.13E-10,Sand
10360,9717,9330,9601,14004,12509,11223,5053,27902,24806,41.33388055,0.1072,0.09434,0.18008,0.18008,0.15018,0.12446,0.00106,0.45804,0.39612,0.45804,-0.226434617,-0.199270912,-0.38037636,-0.38037636,-0.31721969,-0.26289228,-0.002238999,-0.967501043,-0.836709705,-0.967501043,-0.056387433,-0.084581149,-2.20E-09,Loam
10604,9983,9502,9313,13862,12020,9691,5039,26243,23520,41.33388055,0.11208,0.09966,0.17724,0.17724,0.1404,0.09382,0.00078,0.42486,0.3704,0.42486,-0.236742461,-0.210508152,-0.374377532,-0.374377532,-0.296561756,-0.198172535,-0.001647565,-0.89741615,-0.782382295,-0.89741615,-0.071169152,-0.106753728,-2.77E-09,Clay Loam
10160,9404,8644,7837,15855,9279,7307,5047,24254,22363,39.00586784,0.1032,0.08808,0.2171,0.2171,0.08558,0.04614,0.00094,0.38508,0.34726,0.38508,0.106904962,0.091242142,0.224894063,0.224894063,0.08865239,0.047796463,0.000973747,0.398904679,0.359726911,0.398904679,-0.261637622,-0.392456434,-1.19E-08,Sandy Loam
9297,8733,8193,8181,9475,9999,8847,5039,22999,21164,30.50603499,0.08594,0.07466,0.0895,0.0895,0.09998,0.07694,0.00078,0.35998,0.32328,0.35998,-0.108862368,-0.094573707,-0.11337191,-0.11337191,-0.126647191,-0.097461841,-0.000988046,-0.455995756,-0.409506939,-0.455995756,0.026907672,0.040361508,1.58E-09,Sand
10768,10174,9692,10021,11765,13554,12698,5047,28815,25679,30.50603499,0.11536,0.10348,0.1353,0.1353,0.17108,0.15396,0.00094,0.4763,0.41358,0.4763,-0.146129425,-0.131080729,-0.171387927,-0.171387927,-0.216711356,-0.19502502,-0.001190722,-0.603341237,-0.52389223,-0.603341237,0.070658399,0.105987598,2.76E-09,Sand
9959,9193,8555,7963,13793,11160,8579,5047,29312,26908,45.90434748,0.09918,0.08386,0.17586,0.17586,0.1232,0.07158,0.00094,0.48624,0.43816,0.48624,0.10562953,0.089313293,0.187295918,0.187295918,0.131211515,0.076234742,0.001001127,0.517859474,0.466652902,0.517859474,-0.105518375,-0.158277562,-4.65E-09,Silty Clay Loam
10448,9813,9264,9205,12428,11536,9846,5052,29518,26783,42.51401151,0.10896,0.09626,0.14856,0.14856,0.13072,0.09692,0.00104,0.49036,0.43566,0.49036,-0.109535017,-0.096767995,-0.149343999,-0.149343999,-0.131409852,-0.097431478,-0.001045488,-0.492947789,-0.437959119,-0.492947789,-0.0372225,-0.055833751,-1.58E-09,Sandy Loam
11291,10979,11285,11731,14673,15159,14014,5063,31686,28614,42.51401151,0.12582,0.11958,0.19346,0.19346,0.20318,0.18028,0.00126,0.53372,0.47228,0.53372,-0.126483993,-0.120211063,-0.194480951,-0.194480951,-0.204252247,-0.181231396,-0.001266649,-0.536536614,-0.474772375,-0.536536614,0.016291231,0.024436846,4.98E-10,Loamy Sand
11732,11542,12011,12918,14621,16268,15514,5061,31928,28801,42.51401151,0.13464,0.13084,0.19242,0.19242,0.22536,0.21028,0.00122,0.53856,0.47602,0.53856,-0.135350539,-0.131530485,-0.193435463,-0.193435463,-0.226549298,-0.211389716,-0.001226438,-0.541402156,-0.478532112,-0.541402156,0.053319952,0.079979928,1.50E-09,Loamy Sand
9724,9144,8661,8830,10054,10250,8764,5037,22834,21055,30.50603499,0.09448,0.08288,0.10108,0.10108,0.105,0.07528,0.00074,0.35668,0.3211,0.35668,-0.119680202,-0.104986189,-0.128040588,-0.128040588,-0.133006151,-0.095359077,-0.000937377,-0.451815563,-0.406745478,-0.451815563,0.00965327,0.014479905,5.20E-10,Sandy Clay Loam
10580,9827,9228,8625,14278,9840,7613,5051,25540,23666,36.8558695,0.1116,0.09654,0.18556,0.18556,0.0968,0.05226,0.00102,0.4108,0.37332,0.4108,-0.149436931,-0.12927098,-0.248472374,-0.248472374,-0.12961913,-0.069978262,-0.001365821,-0.550077879,-0.499890637,-0.550077879,-0.184011941,-0.276017912,-8.03E-09,Silty Clay Loam
10334,9757,8984,8532,8208,6513,5849,5032,0,0,31.34267194,0.10668,0.09514,0.06416,0.06416,0.03026,0.01698,0.00064,-0.1,-0.1,-0.1,-1.457594164,-1.299920404,-0.87663331,-0.87663331,-0.413449563,-0.232001771,-0.008744472,1.366323738,1.366323738,1.366323738,-0.115141634,-0.172712452,-8.12E-09,Loamy Sand
25621,23785,22550,23365,20751,19650,16511,5088,19386,18469,31.11537067,0.41242,0.3757,0.31502,0.31502,0.293,0.23022,0.00176,0.28772,0.26938,0.28772,-1.393069848,-1.269037248,-1.064072701,-1.064072701,-0.989693675,-0.77763576,-0.005944918,-0.971858922,-0.909910178,-0.971858922,-0.027251801,-0.040877701,-2.84E-10,Sandy Clay Loam
10422,9716,8916,8754,11327,11272,9243,5035,25960,23359,41.33388055,0.10844,0.09432,0.12654,0.12654,0.12544,0.08486,0.0007,0.4192,0.36718,0.4192,-0.229053823,-0.199228667,-0.267285787,-0.267285787,-0.264962298,-0.179246657,-0.001478584,-0.88546074,-0.775580808,-0.88546074,-0.002433736,-0.003650604,-1.11E-10,Loam
10040,9315,8965,8247,15348,10617,8568,5042,29447,26998,45.90434748,0.1008,0.0863,0.20696,0.20696,0.11234,0.07136,0.00084,0.48894,0.43996,0.48894,0.107354876,0.091911962,0.220418305,0.220418305,0.119645306,0.076000436,0.000894624,0.520735051,0.468569954,0.520735051,-0.182206817,-0.273310225,-7.79E-09,Silty Clay
9465,8865,8277,8071,9508,9328,8266,5030,23989,22058,31.34267194,0.0893,0.0773,0.09016,0.09016,0.08656,0.06532,0.0006,0.37978,0.34116,0.37978,-1.220127098,-1.056168249,-1.231877482,-1.231877482,-1.182689828,-0.892482666,-0.008197942,-5.189024292,-4.661350064,-5.189024292,-0.009556169,-0.014334254,-5.72E-10,Sandy Loam
10279,9690,8847,8495,9813,7982,6820,5024,0,0,31.34267194,0.10558,0.0938,0.09626,0.09626,0.05964,0.0364,0.00048,-0.1,-0.1,-0.1,-1.442564603,-1.281611666,-1.31522323,-1.31522323,-0.814875477,-0.497341841,-0.006558354,1.366323738,1.366323738,1.366323738,-0.102894071,-0.154341107,-6.03E-09,Loamy Sand
10765,10261,9870,10135,12170,12913,11765,5036,29483,27010,43.72487256,0.1153,0.10522,0.1434,0.1434,0.15826,0.1353,0.00072,0.48966,0.4402,0.48966,-0.452883515,-0.413290577,-0.563256688,-0.563256688,-0.62162485,-0.531440934,-0.002828067,-1.923321268,-1.729048773,-1.923321268,0.029621656,0.044432484,1.15E-09,Sandy Loam
11474,11004,10391,10256,13018,10955,8992,5035,0,0,36.60746533,0.12948,0.12008,0.16036,0.16036,0.1191,0.07984,0.0007,-0.1,-0.1,-0.1,-0.145911503,-0.135318607,-0.180710292,-0.180710292,-0.134214241,-0.089971999,-0.000788833,0.112690379,0.112690379,0.112690379,-0.086055145,-0.129082718,-3.29E-09,Sandy Clay Loam
9722,9066,8372,8252,10210,9503,8022,5028,22903,21059,30.50603499,0.09444,0.08132,0.1042,0.1042,0.09006,0.06044,0.00056,0.35806,0.32118,0.35806,-0.119629533,-0.103010097,-0.131992771,-0.131992771,-0.114081276,-0.076560874,-0.000709366,-0.453563644,-0.406846816,-0.453563644,-0.035864658,-0.053796987,-2.01E-09,Sandy Clay Loam
10886,10330,9885,10325,12098,13883,13040,5041,28573,25302,30.50603499,0.11772,0.1066,0.14196,0.14196,0.17766,0.1608,0.00082,0.47146,0.40604,0.47146,-0.149118897,-0.135032912,-0.179824317,-0.179824317,-0.225046408,-0.20368942,-0.001038715,-0.597210287,-0.514341121,-0.597210287,0.068704053,0.103056079,2.57E-09,Sand
9755,9044,8722,7943,15346,9304,7329,5060,27857,25797,44.71666948,0.0951,0.08088,0.20692,0.20692,0.08608,0.04658,0.0012,0.45714,0.41594,0.45714,0.141914585,0.120694549,0.308779873,0.308779873,0.128454337,0.069509793,0.00179072,0.682174903,0.620693506,0.682174903,-0.245111562,-0.367667343,-1.17E-08,Silty Clay
10417,9763,9429,8724,16427,11351,8567,5068,30181,27534,45.90434748,0.10834,0.09526,0.22854,0.22854,0.12702,0.07134,0.00136,0.50362,0.45068,0.50362,0.115385191,0.101454618,0.243401621,0.243401621,0.135279924,0.075979136,0.001448439,0.53636967,0.47998706,0.53636967,-0.182734538,-0.274101807,-6.97E-09,Clay Loam
11056,10650,10461,10663,14267,13350,11776,5063,30979,28176,42.51401151,0.12112,0.113,0.18534,0.18534,0.167,0.13552,0.00126,0.51958,0.46352,0.51958,-0.12175919,-0.113596338,-0.186318099,-0.186318099,-0.167881313,-0.136235183,-0.001266649,-0.522321992,-0.465966146,-0.522321992,-0.033204186,-0.049806279,-1.13E-09,Loamy Sand
11424,10985,10361,10275,13044,11300,9249,5053,0,0,36.60746533,0.12848,0.1197,0.16088,0.16088,0.126,0.08498,0.00106,-0.1,-0.1,-0.1,-0.144784599,-0.134890384,-0.181296282,-0.181296282,-0.141989878,-0.095764284,-0.001194518,0.112690379,0.112690379,0.112690379,-0.071639829,-0.107459744,-2.69E-09,Sandy Clay Loam
11723,11198,10640,10442,14519,11354,10058,5797,21094,19852,36.29734783,0.13446,0.12396,0.19038,0.19038,0.12708,0.10116,0.01594,0.32188,0.29704,0.32188,-0.136404027,-0.125752218,-0.193132521,-0.193132521,-0.128917327,-0.102622575,-0.016170461,-0.326533752,-0.301334615,-0.326533752,-0.122328296,-0.183492444,-4.29E-09,Sandy Loam
11083,10736,10671,11218,14981,15426,13273,5070,31304,28262,42.51401151,0.12166,0.11472,0.19962,0.19962,0.20852,0.16546,0.0014,0.52608,0.46524,0.52608,-0.122302039,-0.115325415,-0.20067346,-0.20067346,-0.209620428,-0.166333186,-0.001407388,-0.528856295,-0.467695223,-0.528856295,0.014634788,0.021952182,4.48E-10,Loamy Sand
10386,9767,9399,9609,14483,13333,10983,5038,29731,27164,44.71666948,0.10772,0.09534,0.18966,0.18966,0.16666,0.11966,0.00076,0.49462,0.44328,0.49462,0.160746993,0.142272729,0.283023345,0.283023345,0.248701206,0.17856466,0.001134123,0.738105067,0.661492083,0.738105067,-0.041343112,-0.062014668,-1.52E-09,Sandy Clay Loam
10012,9224,8712,8097,14908,11269,8618,5058,29454,27064,45.90434748,0.10024,0.08448,0.19816,0.19816,0.12538,0.07236,0.00116,0.48908,0.44128,0.48908,0.10675846,0.089973611,0.211046054,0.211046054,0.133533278,0.077065465,0.001235433,0.520884155,0.469975792,0.520884155,-0.139015166,-0.208522749,-5.87E-09,Silty Clay
10817,10234,9704,9965,11533,13378,12667,5048,28943,25724,30.50603499,0.11634,0.10468,0.13066,0.13066,0.16756,0.15334,0.00096,0.47886,0.41448,0.47886,-0.147370816,-0.132600799,-0.165510321,-0.165510321,-0.212252483,-0.19423965,-0.001216056,-0.606584054,-0.525032282,-0.606584054,0.074063667,0.1110955,2.92E-09,Sand
10614,10036,9287,8874,12625,9671,7754,5039,24562,22572,31.34267194,0.11228,0.10072,0.1525,0.1525,0.09342,0.05508,0.00078,0.39124,0.35144,0.39124,-1.534108293,-1.376161269,-2.0836437,-2.0836437,-1.276419636,-0.752571115,-0.010657325,-5.345604992,-4.801808145,-5.345604992,-0.132490133,-0.198735199,-6.03E-09,Silty Clay Loam
10534,10034,9908,10426,13499,14203,12556,5048,30364,27460,44.08420483,0.11068,0.10068,0.16998,0.16998,0.18406,0.15112,0.00096,0.50728,0.4492,0.50728,1.087963189,0.989665105,1.670870824,1.670870824,1.809274526,1.485480639,0.009436616,4.986465183,4.415549914,4.986465183,0.025413328,0.038119991,9.15E-10,Clay Loam
10528,9772,9014,8346,13281,9686,7700,5043,24896,23096,36.8558695,0.11056,0.09544,0.16562,0.16562,0.09372,0.054,0.00086,0.39792,0.36192,0.39792,-0.148044329,-0.127798035,-0.221771904,-0.221771904,-0.125494885,-0.072308192,-0.001151575,-0.532831036,-0.484625574,-0.532831036,-0.156528933,-0.234793399,-7.15E-09,Silt Loam
10700,10089,9396,9118,12076,10360,8869,5028,25091,23013,32.59260874,0.114,0.10178,0.14152,0.14152,0.1072,0.07738,0.00056,0.40182,0.36026,0.40182,0.123465201,0.110230598,0.153270134,0.153270134,0.11610061,0.083804713,0.000606496,0.435182343,0.390171696,0.435182343,-0.076484222,-0.114726333,-3.40E-09,Silty Clay Loam
10269,9669,9274,9319,11902,11534,10001,5033,30150,27499,41.90139198,0.10538,0.09338,0.13804,0.13804,0.13068,0.10002,0.00066,0.503,0.44998,0.503,-0.120752885,-0.107002319,-0.158177341,-0.158177341,-0.149743661,-0.114610965,-0.000756281,-0.57637788,-0.515623297,-0.57637788,-0.015702338,-0.023553507,-6.93E-10,Silty Clay Loam
10017,9516,9317,9647,11991,12271,11159,5034,25641,23350,36.29734783,0.10034,0.09032,0.13982,0.13982,0.14542,0.12318,0.00068,0.41282,0.367,0.41282,-0.101790719,-0.09162585,-0.141841522,-0.141841522,-0.147522487,-0.124960941,-0.000689831,-0.418788566,-0.372306099,-0.418788566,0.011540681,0.017311021,5.00E-10,Silt Loam
10164,9581,8871,8730,10679,10545,9017,5041,24509,22650,37.28082471,0.10328,0.09162,0.11358,0.11358,0.1109,0.08034,0.00082,0.39018,0.353,0.39018,-0.25426158,-0.225556216,-0.279618805,-0.279618805,-0.273021003,-0.197786361,-0.002018731,-0.9605711,-0.869038901,-0.9605711,-0.006313607,-0.009470411,-3.10E-10,Loam
10331,9702,9318,9124,13654,12510,10218,5034,26139,23649,41.33388055,0.10662,0.09404,0.17308,0.17308,0.1502,0.10436,0.00068,0.42278,0.37298,0.42278,-0.225209504,-0.198637233,-0.365590517,-0.365590517,-0.317261935,-0.220435789,-0.001436339,-0.893022642,-0.787831934,-0.893022642,-0.043724201,-0.065586302,-1.73E-09,Silt Loam
11343,10702,9951,9651,11970,9026,8101,6644,17993,16841,31.11537067,0.12686,0.11404,0.1394,0.1394,0.08052,0.06202,0.03288,0.25986,0.23682,0.25986,-0.428506961,-0.385203641,-0.470864499,-0.470864499,-0.271979982,-0.209490791,-0.11106187,-0.877753578,-0.799929202,-0.877753578,-0.140217184,-0.210325776,-6.36E-09,Clay Loam
10792,10227,9807,10293,12168,14400,13152,5053,28651,25560,30.50603499,0.11584,0.10454,0.14336,0.14336,0.188,0.16304,0.00106,0.47302,0.4112,0.47302,-0.146737453,-0.132423458,-0.181597732,-0.181597732,-0.238144347,-0.206526885,-0.001342729,-0.599186378,-0.520877423,-0.599186378,0.08401084,0.12601626,3.11E-09,Sand
10719,10173,9848,9938,14410,13167,10911,5045,27346,24597,41.33388055,0.11438,0.10346,0.1882,0.1882,0.16334,0.11822,0.0009,0.44692,0.39194,0.44692,-0.241600667,-0.218534752,-0.397527937,-0.397527937,-0.345017074,-0.249711757,-0.001901037,-0.944012676,-0.827880445,-0.944012676,-0.045073793,-0.06761069,-1.61E-09,Sandy Loam
10606,10075,9684,9522,13901,12311,10337,5035,27266,24432,41.33388055,0.11212,0.1015,0.17802,0.17802,0.14622,0.10674,0.0007,0.44532,0.38864,0.44532,-0.236826952,-0.214394716,-0.376025098,-0.376025098,-0.308855127,-0.225462976,-0.001478584,-0.940633055,-0.820909976,-0.940633055,-0.06065924,-0.09098886,-2.31E-09,Silt Loam
12536,12036,11227,11084,14058,10278,9415,6322,15529,15328,36.29734783,0.15072,0.14072,0.18116,0.18116,0.10556,0.0883,0.02644,0.21058,0.20656,0.21058,-0.152899115,-0.142754535,-0.183779218,-0.183779218,-0.10708619,-0.089576644,-0.02682227,-0.213624573,-0.209546452,-0.213624573,-0.155325444,-0.232988166,-5.43E-09,Sandy Loam
10467,9820,9257,9069,13382,12476,10002,5047,28774,26363,43.72487256,0.10934,0.0964,0.16764,0.16764,0.14952,0.10004,0.00094,0.47548,0.42726,0.47548,-0.429473405,-0.378646755,-0.658468279,-0.658468279,-0.587295258,-0.392944205,-0.003692199,-1.867624058,-1.678222123,-1.867624058,-0.035037513,-0.052556269,-1.38E-09,Sandy Loam
10195,9546,9054,8772,13068,11263,9208,5035,26111,23619,41.33388055,0.1039,0.09092,0.16136,0.16136,0.12526,0.08416,0.0007,0.42222,0.37238,0.42222,-0.219464148,-0.192046972,-0.340834793,-0.340834793,-0.26458209,-0.177768072,-0.001478584,-0.891839775,-0.786564576,-0.891839775,-0.074185196,-0.111277794,-3.21E-09,Silt Loam
10618,9987,9429,9416,10783,10876,9831,5040,28166,25947,43.11739464,0.11236,0.09974,0.11566,0.11566,0.11752,0.09662,0.0008,0.46332,0.41894,0.46332,-0.147641619,-0.131058874,-0.151977836,-0.151977836,-0.154421885,-0.126959178,-0.001051204,-0.608804867,-0.550489318,-0.608804867,0.004293827,0.006440741,1.99E-10,Silty Clay
10609,9932,9298,8620,13089,9435,7437,5028,24763,22750,33.83660142,0.11218,0.09864,0.16178,0.16178,0.0887,0.04874,0.00056,0.39526,0.355,0.39526,0.169950544,0.149437705,0.245093591,0.245093591,0.134378796,0.073840163,0.000848389,0.598811305,0.537818179,0.598811305,-0.162226958,-0.243340437,-7.45E-09,Silt Loam
16149,15806,14915,15088,16694,10041,10073,7504,11661,11908,36.29734783,0.22298,0.21612,0.23388,0.23388,0.10082,0.10146,0.05008,0.13322,0.13816,0.13322,-0.226203853,-0.21924467,-0.237261445,-0.237261445,-0.102277659,-0.102926912,-0.050804058,-0.135146099,-0.140157522,-0.135146099,-0.248849822,-0.373274733,-6.28E-09,Silt Loam
11074,10535,10206,10602,13176,13946,11941,5018,0,0,30.50603499,0.12148,0.1107,0.16352,0.16352,0.17892,0.13882,0.00036,-0.1,-0.1,-0.1,-0.153881784,-0.140226485,-0.207134913,-0.207134913,-0.226642482,-0.175846799,-0.000456021,0.126672525,0.126672525,0.126672525,0.028390237,0.042585355,9.94E-10,Sandy Clay Loam
12752,12277,11504,11454,14181,10349,9487,6345,15766,15206,36.29734783,0.15504,0.14554,0.18362,0.18362,0.10698,0.08974,0.0269,0.21532,0.20412,0.21532,-0.157281574,-0.147644222,-0.186274784,-0.186274784,-0.108526721,-0.091037464,-0.027288921,-0.218433104,-0.207071174,-0.218433104,-0.156216877,-0.234325316,-5.32E-09,Sandy Loam
10470,9893,9492,9654,12849,12216,10540,5047,29478,27067,44.71666948,0.1094,0.09786,0.15698,0.15698,0.14432,0.1108,0.00094,0.48956,0.44134,0.48956,0.163254002,0.146033241,0.234256062,0.234256062,0.215363963,0.165343176,0.001402731,0.730554197,0.658597086,0.730554197,-0.025254339,-0.037881508,-1.02E-09,Sandy Clay Loam
10847,10352,9892,10320,12334,13710,12690,5044,28275,25075,30.50603499,0.11694,0.10704,0.14668,0.14668,0.1742,0.1538,0.00088,0.4655,0.4015,0.4655,-0.148130851,-0.135590271,-0.18580326,-0.18580326,-0.220663539,-0.194822344,-0.001114718,-0.589660605,-0.508590188,-0.589660605,0.052833666,0.079250499,1.97E-09,Sand
10628,9912,9434,9262,12917,11055,9277,5037,29224,26815,44.9244991,0.11256,0.09824,0.15834,0.15834,0.1211,0.08554,0.00074,0.48448,0.4363,0.48448,0.139159706,0.121455664,0.195758244,0.195758244,0.149717843,0.105754454,0.000914874,0.598970279,0.539404583,0.598970279,-0.077673953,-0.116510929,-3.29E-09,Silty Clay Loam
10417,9886,9221,9194,10656,10927,9658,5034,0,0,31.34267194,0.10834,0.09772,0.11312,0.11312,0.11854,0.09316,0.00068,-0.1,-0.1,-0.1,-1.480275138,-1.335171557,-1.545585412,-1.545585412,-1.619640159,-1.272867194,-0.009291001,1.366323738,1.366323738,1.366323738,0.012556178,0.018834268,5.89E-10,Loamy Sand
8974,8492,8280,8656,11276,11235,9646,5038,25098,23025,34.35314557,0.07948,0.06984,0.12552,0.12552,0.1247,0.09292,0.00076,0.40196,0.3605,0.40196,0.391616113,0.344117632,0.618465709,0.618465709,0.614425382,0.457838063,0.003744694,1.980548728,1.776265839,1.980548728,-0.001821332,-0.002731998,-9.53E-11,Silt Loam
15415,14810,14513,14352,17118,12524,11552,8929,14350,13947,36.29734783,0.2083,0.1962,0.24236,0.24236,0.15048,0.13104,0.07858,0.187,0.17894,0.187,-0.211311609,-0.199036666,-0.245864049,-0.245864049,-0.152655645,-0.132934581,-0.079716112,-0.189703652,-0.181527121,-0.189703652,-0.154982795,-0.232474192,-3.62E-09,Silt Loam
